id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,earliest_departure_time,latest_arrival_time,max_walking_duration_minutes,number_of_riders,same_gender,user_gender,dataset_id
dsalex_5k_osrm-req-004976,dsalex_5k_osrm-user-2188,31.2033913,29.9097886,,31.2594516,29.9917924,,2025-09-15T16:47:54+00:00,2025-09-15T17:20:29.100000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004977,dsalex_5k_osrm-user-9425,31.2016421,29.8805613,,31.2572317,30.0203332,,2025-09-15T16:53:23+00:00,2025-09-15T17:29:12.200000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-004978,dsalex_5k_osrm-user-6729,31.2364549,29.9510377,,31.1925764,29.926845,,2025-09-15T16:45:20+00:00,2025-09-15T17:23:12.200000+00:00,0,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004979,dsalex_5k_osrm-user-5553,31.2234574,29.9481023,,31.2718612,30.0112524,,2025-09-15T16:57:20+00:00,2025-09-15T17:25:17.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004980,dsalex_5k_osrm-user-2740,31.2463037,29.9669399,,31.197815849017097,29.888011553608248,,2025-09-15T16:58:07+00:00,2025-09-15T17:21:19.600000+00:00,15,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-004981,dsalex_5k_osrm-user-6163,31.23758034561527,29.95577557226915,,31.2413149,30.0029562,,2025-09-15T16:46:34+00:00,2025-09-15T17:20:33.800000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004982,dsalex_5k_osrm-user-6509,31.2675718,30.0004186,,31.2354685,29.9719267,,2025-09-15T16:46:59+00:00,2025-09-15T17:19:01.500000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004983,dsalex_5k_osrm-user-8585,31.2291018,29.9510336,,31.1911532,29.9069551,,2025-09-15T16:46:06+00:00,2025-09-15T17:16:50.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004984,dsalex_5k_osrm-user-6290,31.2345278,29.9626566,,31.1986754,29.9329074,,2025-09-15T16:45:36+00:00,2025-09-15T17:14:13.700000+00:00,10,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-004985,dsalex_5k_osrm-user-3721,31.2030708,29.9206413,,31.321143,30.0608562,,2025-09-15T17:00:11+00:00,2025-09-15T17:38:27.300000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004986,dsalex_5k_osrm-user-1257,31.2262614,29.9495939,,31.2362288,29.9843059,,2025-09-15T16:45:38+00:00,2025-09-15T17:10:27.200000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-004987,dsalex_5k_osrm-user-7116,31.2046955,29.9080946,,31.242054695508074,29.974047461035823,,2025-09-15T16:59:42+00:00,2025-09-15T17:24:09.700000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004988,dsalex_5k_osrm-user-3266,31.2419168,29.9999766,,31.2417628,29.9657888,,2025-09-15T16:50:42+00:00,2025-09-15T17:15:27.700000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-004989,dsalex_5k_osrm-user-7916,31.310019747555412,30.065297450309295,,31.2291864,29.9726687,,2025-09-15T16:59:25+00:00,2025-09-15T17:42:09.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-004990,dsalex_5k_osrm-user-2204,31.2659303,29.9977695,,31.2953791,30.0590971,,2025-09-15T16:54:40+00:00,2025-09-15T17:17:37+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004991,dsalex_5k_osrm-user-2933,31.1968263,29.903653,,31.2521552,29.9935971,,2025-09-15T16:46:04+00:00,2025-09-15T17:23:34.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004992,dsalex_5k_osrm-user-7930,31.1960589,29.9203513,,31.2405052,30.0045911,,2025-09-15T16:55:11+00:00,2025-09-15T17:33:44.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004993,dsalex_5k_osrm-user-6212,31.206195186284205,29.921703453944854,,31.2621304,30.01428,,2025-09-15T16:45:01+00:00,2025-09-15T17:19:37.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004994,dsalex_5k_osrm-user-1027,31.19690370676513,29.897966588274837,,31.2871285,30.027059,,2025-09-15T16:57:27+00:00,2025-09-15T17:30:40.100000+00:00,5,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-004995,dsalex_5k_osrm-user-4610,31.1982801,29.9075258,,31.238479131320243,29.96337728305683,,2025-09-15T16:42:56+00:00,2025-09-15T17:16:42.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-004996,dsalex_5k_osrm-user-7974,31.2535283,29.9833206,,31.1859159,29.9084759,,2025-09-15T16:52:26+00:00,2025-09-15T17:29:11.300000+00:00,15,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-004997,dsalex_5k_osrm-user-8571,31.25051689744653,29.975441562108905,,31.2797211,30.0211877,,2025-09-15T16:47:27+00:00,2025-09-15T17:19:16.600000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-004998,dsalex_5k_osrm-user-5046,31.2086119,29.8822714,,31.23895,29.9948701,,2025-09-15T16:50:57+00:00,2025-09-15T17:25:54.100000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-004999,dsalex_5k_osrm-user-1026,31.21615505,29.94637355,,31.2936076,30.0541728,,2025-09-15T17:04:00+00:00,2025-09-15T17:26:16.600000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006000,dsalex_5k_osrm-user-4714,31.2085873,29.88147,,31.2617288,30.0080269,,2025-09-15T16:58:15+00:00,2025-09-15T17:27:37.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006001,dsalex_5k_osrm-user-7752,31.2517333,29.9713664,,31.1989645,29.8919789,,2025-09-15T16:37:25+00:00,2025-09-15T17:15:30.400000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006002,dsalex_5k_osrm-user-7252,31.2100021,29.9312484,,31.245589,30.0044185,,2025-09-15T16:51:03+00:00,2025-09-15T17:19:05.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006003,dsalex_5k_osrm-user-6218,31.2064528,29.8825148,,31.233793,29.9760967,,2025-09-15T16:46:13+00:00,2025-09-15T17:21:37.300000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006004,dsalex_5k_osrm-user-7055,31.2251423,29.9525925,,31.2564394,29.998658,,2025-09-15T16:50:02+00:00,2025-09-15T17:13:11.400000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006005,dsalex_5k_osrm-user-1067,31.2078774,29.9292379,,31.218172371545258,29.971355240404105,,2025-09-15T16:51:19+00:00,2025-09-15T17:17:03.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006006,dsalex_5k_osrm-user-5656,31.2298159,29.950072,,31.2039779,29.8835421,,2025-09-15T16:47:57+00:00,2025-09-15T17:15:51.600000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006007,dsalex_5k_osrm-user-5546,31.2380845,29.9961012,,31.1903779,29.9173464,,2025-09-15T16:54:10+00:00,2025-09-15T17:26:41.100000+00:00,10,3,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006008,dsalex_5k_osrm-user-8382,31.2124001,29.9440001,,31.2356786,29.9753366,,2025-09-15T16:45:31+00:00,2025-09-15T17:23:13.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006009,dsalex_5k_osrm-user-3174,31.2083488,29.8815197,,31.2069558,29.9400335,,2025-09-15T16:50:26+00:00,2025-09-15T17:13:14.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006010,dsalex_5k_osrm-user-8117,31.1960589,29.9203513,,31.2359251,29.9503867,,2025-09-15T16:51:07+00:00,2025-09-15T17:12:40+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006011,dsalex_5k_osrm-user-6294,31.2574816,29.9810248,,31.1905142,29.8949777,,2025-09-15T16:43:11+00:00,2025-09-15T17:28:03.700000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006012,dsalex_5k_osrm-user-3451,31.24776065018353,29.980772415340297,,31.20374634265414,29.908303651112373,,2025-09-15T16:57:45+00:00,2025-09-15T17:29:07.200000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006013,dsalex_5k_osrm-user-2773,31.22575923646981,29.940735424311285,,31.2510793,29.9940317,,2025-09-15T16:50:10+00:00,2025-09-15T17:27:05+00:00,15,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006014,dsalex_5k_osrm-user-4976,31.2288161,29.9513698,,31.3193323,30.0602742,,2025-09-15T16:42:59+00:00,2025-09-15T17:31:15.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006015,dsalex_5k_osrm-user-4554,31.275095877661922,30.021205119372294,,31.21156813276863,29.951420601893158,,2025-09-15T16:47:00+00:00,2025-09-15T17:31:49.200000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006016,dsalex_5k_osrm-user-4761,31.205426211723616,29.952792224594013,,31.2288168,29.9660196,,2025-09-15T17:02:26+00:00,2025-09-15T17:18:16.900000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006017,dsalex_5k_osrm-user-8345,31.22237082811741,29.939242809743227,,31.2587737,29.9905474,,2025-09-15T16:54:03+00:00,2025-09-15T17:22:22.800000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006018,dsalex_5k_osrm-user-8168,31.246908808661907,29.97253679984723,,31.215681429192827,29.926815806195037,,2025-09-15T16:53:25+00:00,2025-09-15T17:23:09.400000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006019,dsalex_5k_osrm-user-3404,31.241071117790458,29.961990636681794,,31.1895169,29.9149167,,2025-09-15T16:52:49+00:00,2025-09-15T17:25:15+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006020,dsalex_5k_osrm-user-6338,31.2035701,29.8850658,,31.22723080769575,29.96505468733932,,2025-09-15T16:36:23+00:00,2025-09-15T17:19:16.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006021,dsalex_5k_osrm-user-3085,31.1987524,29.9177963,,31.2709101,30.0133992,,2025-09-15T16:49:31+00:00,2025-09-15T17:30:01.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006022,dsalex_5k_osrm-user-9624,31.306484590186,30.06072620659033,,31.2651267,30.0138371,,2025-09-15T16:47:07+00:00,2025-09-15T17:20:42.700000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006023,dsalex_5k_osrm-user-8983,31.2654734,29.9982302,,31.2344251,29.9957416,,2025-09-15T16:47:56+00:00,2025-09-15T17:15:55.500000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006024,dsalex_5k_osrm-user-8698,31.2035529,29.9078469,,31.2535375,30.0130976,,2025-09-15T16:55:52+00:00,2025-09-15T17:26:04.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006025,dsalex_5k_osrm-user-4465,31.2413894,29.9975754,,31.2181233,29.9646521,,2025-09-15T16:55:38+00:00,2025-09-15T17:22:02.200000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006026,dsalex_5k_osrm-user-3814,31.207415,29.9332092,,31.2665262,30.0038774,,2025-09-15T16:36:23+00:00,2025-09-15T17:19:48.500000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006027,dsalex_5k_osrm-user-6779,31.1961938,29.9021818,,31.282898000000007,30.0201239,,2025-09-15T16:48:43+00:00,2025-09-15T17:29:54.500000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006028,dsalex_5k_osrm-user-2795,31.2011768,29.9006817,,31.2313295,29.9859836,,2025-09-15T17:08:29+00:00,2025-09-15T17:26:55.100000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006029,dsalex_5k_osrm-user-9368,31.1988348,29.9088682,,31.2367546,29.9879366,,2025-09-15T16:46:06+00:00,2025-09-15T17:20:05.800000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006030,dsalex_5k_osrm-user-1411,31.195077554651167,29.905910568851972,,31.2444371,29.9814579,,2025-09-15T17:10:45+00:00,2025-09-15T17:28:22.500000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006031,dsalex_5k_osrm-user-1575,31.2168739,29.9422849,,31.2641629,30.0260612,,2025-09-15T16:41:33+00:00,2025-09-15T17:22:52.100000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006032,dsalex_5k_osrm-user-1535,31.2659303,29.9977695,,31.2319976,29.966252,,2025-09-15T16:50:55+00:00,2025-09-15T17:17:19.300000+00:00,5,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006033,dsalex_5k_osrm-user-3420,31.2591603,29.9821453,,31.2297595,29.9619545,,2025-09-15T16:55:26+00:00,2025-09-15T17:21:43.200000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006034,dsalex_5k_osrm-user-4180,31.1972814,29.9049055,,31.2195682,29.9672695,,2025-09-15T16:54:19+00:00,2025-09-15T17:28:22.500000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006035,dsalex_5k_osrm-user-5932,31.2749094,30.0062183,,31.1849108,29.8995095,,2025-09-15T16:55:21+00:00,2025-09-15T17:34:31.900000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006036,dsalex_5k_osrm-user-9718,31.2138642,29.9434582,,31.2352234,30.0008834,,2025-09-15T16:46:48+00:00,2025-09-15T17:19:57.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006037,dsalex_5k_osrm-user-2156,31.2485532,29.9701987,,31.1970223,29.9372667,,2025-09-15T16:37:38+00:00,2025-09-15T17:21:03.200000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006038,dsalex_5k_osrm-user-2294,31.2017726,29.9041544,,31.2474499,30.0153354,,2025-09-15T16:50:34+00:00,2025-09-15T17:31:00.500000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006039,dsalex_5k_osrm-user-1679,31.2695196,29.9982033,,31.2020606,29.8847598,,2025-09-15T16:45:37+00:00,2025-09-15T17:18:42+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006040,dsalex_5k_osrm-user-3487,31.20338482647929,29.907241398080657,,31.227466492871244,29.97363550397008,,2025-09-15T17:06:10+00:00,2025-09-15T17:23:34.300000+00:00,15,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006041,dsalex_5k_osrm-user-4790,31.30354566264502,30.06023904075971,,31.1914548,29.9181338,,2025-09-15T16:44:16+00:00,2025-09-15T17:38:31.500000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006042,dsalex_5k_osrm-user-6017,31.2083488,29.8815197,,31.2331535,29.974371,,2025-09-15T16:44:46+00:00,2025-09-15T17:25:27.100000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006043,dsalex_5k_osrm-user-5699,31.2497399,29.9755071,,31.1852218,29.8986416,,2025-09-15T16:53:01+00:00,2025-09-15T17:27:17.400000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006044,dsalex_5k_osrm-user-1225,31.2235338978885,29.938801098055322,,31.2349568,29.9816858,,2025-09-15T16:46:56+00:00,2025-09-15T17:14:45+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006045,dsalex_5k_osrm-user-3860,31.2018205,29.9101858,,31.2490631,29.9982078,,2025-09-15T16:59:09+00:00,2025-09-15T17:29:41.500000+00:00,10,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006046,dsalex_5k_osrm-user-3021,31.20678804589725,29.91129179087725,,31.2669612,30.0080944,,2025-09-15T16:51:10+00:00,2025-09-15T17:25:17.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006047,dsalex_5k_osrm-user-4547,31.2340831,29.9603931,,31.2546216,30.0212491,,2025-09-15T16:50:48+00:00,2025-09-15T17:21:19.100000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006048,dsalex_5k_osrm-user-9590,31.206951050000004,29.90926285,,31.2345984,29.9570302,,2025-09-15T16:52:38+00:00,2025-09-15T17:15:44.500000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006049,dsalex_5k_osrm-user-4491,31.2380845,29.9961012,,31.2349132,29.9577336,,2025-09-15T16:45:11+00:00,2025-09-15T17:15:47.700000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006050,dsalex_5k_osrm-user-5163,31.1993278,29.9203675,,31.31326,30.0617722,,2025-09-15T16:48:58+00:00,2025-09-15T17:34:21.300000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006051,dsalex_5k_osrm-user-8103,31.2197891,29.9326961,,31.2267153,29.9813741,,2025-09-15T16:53:29+00:00,2025-09-15T17:18:16.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006052,dsalex_5k_osrm-user-7074,31.1964551,29.9022358,,31.2550467,30.003638,,2025-09-15T16:55:08+00:00,2025-09-15T17:27:12.200000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006053,dsalex_5k_osrm-user-7767,31.1892701,29.9067552,,31.2502945,29.9835499,,2025-09-15T16:58:07+00:00,2025-09-15T17:28:58.800000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006054,dsalex_5k_osrm-user-7659,31.2122049,29.9396107,,31.1880499,29.9026976,,2025-09-15T16:50:43+00:00,2025-09-15T17:12:23.700000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006055,dsalex_5k_osrm-user-7094,31.1986866,29.8935992,,31.2716592,30.0157434,,2025-09-15T16:40:57+00:00,2025-09-15T17:23:54+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006056,dsalex_5k_osrm-user-5183,31.1960589,29.9203513,,31.2442441,29.9814172,,2025-09-15T16:59:54+00:00,2025-09-15T17:26:58+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006057,dsalex_5k_osrm-user-7836,31.19896,29.9087646,,31.2554039,30.0148457,,2025-09-15T17:03:04+00:00,2025-09-15T17:24:42.800000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006058,dsalex_5k_osrm-user-7089,31.21064625958611,29.917849088411703,,31.2394693,29.9773085,,2025-09-15T16:48:09+00:00,2025-09-15T17:17:15.200000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006059,dsalex_5k_osrm-user-3311,31.2733644,30.0009469,,31.1937575,29.9165209,,2025-09-15T16:37:29+00:00,2025-09-15T17:23:52.300000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006060,dsalex_5k_osrm-user-7305,31.19462878241165,29.896962445026517,,31.235017,29.9871531,,2025-09-15T16:56:42+00:00,2025-09-15T17:28:13.800000+00:00,10,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006061,dsalex_5k_osrm-user-3411,31.27084842035244,30.02107704198794,,31.2393625,30.0118114,,2025-09-15T16:55:36+00:00,2025-09-15T17:27:51.900000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006062,dsalex_5k_osrm-user-3321,31.2246436,29.9474299,,31.1989117,29.892219,,2025-09-15T17:00:42+00:00,2025-09-15T17:22:27.200000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006063,dsalex_5k_osrm-user-4718,31.2462134,29.975667,,31.19391164766849,29.897454833393617,,2025-09-15T16:50:26+00:00,2025-09-15T17:22:50.100000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006064,dsalex_5k_osrm-user-8372,31.2061589,29.8825432,,31.300305,30.0627924,,2025-09-15T16:56:24+00:00,2025-09-15T17:36:04+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006065,dsalex_5k_osrm-user-3545,31.1916461,29.8950166,,31.2620261,30.009571,,2025-09-15T16:53:14+00:00,2025-09-15T17:31:12.800000+00:00,15,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006066,dsalex_5k_osrm-user-1418,31.1949882,29.9168071,,31.2594582,29.995071,,2025-09-15T16:55:18+00:00,2025-09-15T17:25:00.600000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006067,dsalex_5k_osrm-user-8815,31.2100021,29.9312484,,31.2224833,29.9785445,,2025-09-15T16:52:29+00:00,2025-09-15T17:24:58.200000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006068,dsalex_5k_osrm-user-5438,31.275911857616766,30.025997896762775,,31.2098363,29.9127031,,2025-09-15T16:50:50+00:00,2025-09-15T17:25:51.500000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006069,dsalex_5k_osrm-user-6810,31.2568245,29.9787922,,31.2274202,29.974268,,2025-09-15T16:54:29+00:00,2025-09-15T17:18:56.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006070,dsalex_5k_osrm-user-4485,31.2603556,29.9870058,,31.2005246,29.9405614,,2025-09-15T16:45:52+00:00,2025-09-15T17:22:19.300000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006071,dsalex_5k_osrm-user-6216,31.2320812,29.9703691,,31.3170569,30.0625996,,2025-09-15T16:38:26+00:00,2025-09-15T17:25:39.600000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006072,dsalex_5k_osrm-user-1646,31.2446944,29.9661419,,31.191138315820403,29.893336897521955,,2025-09-15T16:59:26+00:00,2025-09-15T17:26:23.100000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006073,dsalex_5k_osrm-user-3948,31.2449607,29.9655085,,31.2663088,30.0073768,,2025-09-15T16:48:25+00:00,2025-09-15T17:13:11.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006074,dsalex_5k_osrm-user-8622,31.2013572,29.9068506,,31.287571999999997,30.013383749999996,,2025-09-15T16:53:35+00:00,2025-09-15T17:29:00.800000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006075,dsalex_5k_osrm-user-4004,31.2030708,29.9206413,,31.2363368,29.9761619,,2025-09-15T16:57:00+00:00,2025-09-15T17:22:17+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006076,dsalex_5k_osrm-user-3675,31.2241672,29.9463258,,31.2651135,30.0071368,,2025-09-15T16:55:46+00:00,2025-09-15T17:24:59.800000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006077,dsalex_5k_osrm-user-9080,31.263717,29.9959643,,31.2046704,29.931651,,2025-09-15T16:52:50+00:00,2025-09-15T17:20:32.700000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006078,dsalex_5k_osrm-user-9359,31.2143127,29.9445483,,31.2735756,30.0072944,,2025-09-15T16:52:40+00:00,2025-09-15T17:24:25.600000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006079,dsalex_5k_osrm-user-2183,31.2246436,29.9474299,,31.2641262,30.0148117,,2025-09-15T16:55:43+00:00,2025-09-15T17:27:57.500000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006080,dsalex_5k_osrm-user-9386,31.306484590186,30.06072620659033,,31.2189835,29.9675448,,2025-09-15T16:44:59+00:00,2025-09-15T17:43:02.400000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006081,dsalex_5k_osrm-user-7849,31.2654734,29.9982302,,31.1911131,29.9222783,,2025-09-15T16:44:23+00:00,2025-09-15T17:26:15.500000+00:00,15,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006082,dsalex_5k_osrm-user-3718,31.2154155,29.9447672,,31.2020274,29.8805045,,2025-09-15T16:59:43+00:00,2025-09-15T17:24:11.500000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006083,dsalex_5k_osrm-user-9922,31.2398692,29.9652163,,31.2784187,30.0197675,,2025-09-15T16:50:36+00:00,2025-09-15T17:13:39.800000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006084,dsalex_5k_osrm-user-5994,31.2372883,29.957892,,31.2582132,29.9967058,,2025-09-15T16:54:51+00:00,2025-09-15T17:16:27.600000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006085,dsalex_5k_osrm-user-2140,31.2139868,29.9199718,,31.2504939,29.9888536,,2025-09-15T16:39:57+00:00,2025-09-15T17:19:44.800000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006086,dsalex_5k_osrm-user-2425,31.2178824,29.9316222,,31.2706093,30.0023987,,2025-09-15T16:53:29+00:00,2025-09-15T17:19:15.400000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006087,dsalex_5k_osrm-user-6818,31.2333674,29.9633774,,31.2698063,30.0122076,,2025-09-15T16:52:10+00:00,2025-09-15T17:24:28+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006088,dsalex_5k_osrm-user-8177,31.19184748626183,29.89718017963844,,31.2315744,29.9773483,,2025-09-15T16:59:14+00:00,2025-09-15T17:32:16.400000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006089,dsalex_5k_osrm-user-8789,31.19462878241165,29.896962445026517,,31.2672447,30.0109388,,2025-09-15T17:00:42+00:00,2025-09-15T17:35:16.100000+00:00,5,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-006090,dsalex_5k_osrm-user-4427,31.1959876,29.8977213,,31.2942281,30.0587493,,2025-09-15T16:43:23+00:00,2025-09-15T17:30:30.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-006091,dsalex_5k_osrm-user-4351,31.2082825,29.9146634,,31.2666327,30.015249,,2025-09-15T16:53:13+00:00,2025-09-15T17:23:54.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006092,dsalex_5k_osrm-user-4376,31.2423876,29.9625692,,31.1965703,29.9074674,,2025-09-15T16:49:33+00:00,2025-09-15T17:17:15.100000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-006093,dsalex_5k_osrm-user-9313,31.21536828780001,29.92711575812953,,31.2599071,29.9935961,,2025-09-15T17:00:25+00:00,2025-09-15T17:25:49.900000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-006094,dsalex_5k_osrm-user-6228,31.1990802,29.8985399,,31.251708,29.979271,,2025-09-15T16:47:26+00:00,2025-09-15T17:17:18+00:00,5,1,True,female,alex_5k_osrm
